Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
180000,1.4279237,79.34920634920636,4.11222,155.6202230756245,155.6202230756245,1.0
185000,1.4279023,78.68253968253968,6.2907686,192.72097141780552,192.72097141780552,1.0
190000,1.4278694,74.0909090909091,8.751838,150.48839581373966,150.48839581373966,1.0
195000,1.4278693,82.96610169491525,9.315638,183.6702177241697,183.6702177241697,1.0
200000,1.4278694,71.69565217391305,7.984281,132.45049822503242,132.45049822503242,1.0
205000,1.428045,81.32786885245902,9.300349,158.2226239384198,158.2226239384198,1.0
210000,1.4287375,74.37878787878788,9.916543,136.25715721014774,136.25715721014774,1.0
215000,1.4287375,72.33823529411765,10.488179,151.41988606663313,151.41988606663313,1.0
220000,1.4287374,70.48571428571428,9.906508,132.5848500388009,132.5848500388009,1.0
225000,1.4290774,81.26229508196721,12.51137,185.26152998502138,185.26152998502138,1.0
230000,1.430814,73.80882352941177,12.31007,141.47868345765505,141.47868345765505,1.0
235000,1.4308139,73.57575757575758,12.144797,131.7898561665506,131.7898561665506,1.0
240000,1.4308139,70.47142857142858,11.877975,129.43414491244724,129.43414491244724,1.0
245000,1.430728,60.903614457831324,10.758428,94.48756318494497,94.48756318494497,1.0
250000,1.4300107,77.69354838709677,13.804349,168.21411557351388,168.21411557351388,1.0
255000,1.4300106,75.28787878787878,12.144934,129.5464489965728,129.5464489965728,1.0
260000,1.4300106,79.3225806451613,14.521922,169.31197868239494,169.31197868239494,1.0
265000,1.4299012,68.22222222222223,12.521384,130.38217939270868,130.38217939270868,1.0
270000,1.4288682,70.15714285714286,14.955242,138.4814025878906,138.4814025878906,1.0
275000,1.428868,67.15068493150685,14.407875,128.8333024652037,128.8333024652037,1.0
280000,1.428868,67.79452054794521,14.307198,120.35127127007263,120.35127127007263,1.0
285000,1.4288645,69.71052631578948,15.005269,131.6719362671311,131.6719362671311,1.0
290000,1.4285289,73.5,17.039648,161.43111293762922,161.43111293762922,1.0
295000,1.4285288,65.53333333333333,15.62623,110.07073720932007,110.07073720932007,1.0
300000,1.4285289,75.40298507462687,17.071407,147.1493297121418,147.1493297121418,1.0
305000,1.4284811,72.68055555555556,15.830822,126.3689075383273,126.3689075383273,1.0
310000,1.4274504,72.87096774193549,17.523298,130.40068946165198,130.40068946165198,1.0
315000,1.4274504,67.87671232876713,16.479324,115.67446236414452,115.67446236414452,1.0
320000,1.4274503,70.31428571428572,17.246103,125.66395006179809,125.66395006179809,1.0
325000,1.4274503,75.9076923076923,18.090057,142.49338538830096,142.49338538830096,1.0
330000,1.4283881,73.11940298507463,20.524069,153.33375810509298,153.33375810509298,1.0
335000,1.4285201,71.6376811594203,20.44283,147.70518204267475,147.70518204267475,1.0
340000,1.4285201,70.59722222222223,22.189777,159.29589254419568,159.29589254419568,1.0
345000,1.4285201,64.18666666666667,19.181208,111.06922101660778,111.06922101660778,1.0
350000,1.4320152,81.61666666666666,24.477207,201.66675659418107,201.66675659418107,1.0
355000,1.4327447,71.12857142857143,19.71248,117.41336597715106,117.41336597715106,1.0
360000,1.4327447,83.88333333333334,22.20346,162.87404055595397,162.87404055595397,1.0
365000,1.4327447,72.83333333333333,22.592396,157.82664107553887,157.82664107553887,1.0
370000,1.4319118,73.64179104477611,23.53667,151.795059346441,151.795059346441,1.0
375000,1.4316367,74.62121212121212,23.584246,158.7060312538436,158.7060312538436,1.0
380000,1.4316369,71.73913043478261,23.72057,160.18278528123662,160.18278528123662,1.0
385000,1.4316369,86.35087719298245,24.75954,195.89871142203347,195.89871142203347,1.0
390000,1.4304991,76.890625,22.942165,141.0886508524418,141.0886508524418,1.0
395000,1.4300196,69.40277777777777,25.096613,135.2510873178641,135.2510873178641,1.0
400000,1.4300195,75.0,26.720463,151.33218896922781,151.33218896922781,1.0
405000,1.4300196,78.54098360655738,27.318356,168.2666036261887,168.2666036261887,1.0
410000,1.4292759,70.55714285714286,27.586563,135.61406664167131,135.61406664167131,1.0
415000,1.4288784,82.9,32.839123,207.45051314036053,207.45051314036053,1.0
420000,1.4288784,72.04411764705883,28.084976,141.60074156172135,141.60074156172135,1.0
425000,1.4288784,78.36507936507937,28.194744,149.2859011528984,149.2859011528984,1.0
430000,1.4279968,82.63333333333334,33.084827,194.32699740727742,194.32699740727742,1.0
435000,1.4273175,70.89855072463769,29.613258,147.7543345188749,147.7543345188749,1.0
440000,1.4273174,70.63380281690141,27.38065,121.19425461997449,121.19425461997449,1.0
445000,1.4273174,79.80327868852459,30.04556,172.4879596819643,172.4879596819643,1.0
450000,1.4263462,70.0,29.957592,129.68456925136942,129.68456925136942,1.0
455000,1.4255855,84.65517241379311,32.732735,188.6355919673525,188.6355919673525,1.0
460000,1.4255855,82.4,33.216145,186.7815063794454,186.7815063794454,1.0
465000,1.4255855,79.24590163934427,29.946205,160.40552255415147,160.40552255415147,1.0
470000,1.4247817,85.10344827586206,35.237442,185.01081587939427,185.01081587939427,1.0
475000,1.4238318,75.13636363636364,32.089653,145.07970334544325,145.07970334544325,1.0
480000,1.423832,72.8529411764706,33.534855,155.79213140992556,155.79213140992556,1.0
485000,1.4238319,84.0,36.647724,209.0762579239021,209.0762579239021,1.0
490000,1.4231579,77.80952380952381,33.44964,154.2105363853394,154.2105363853394,1.0
495000,1.4221361,85.13793103448276,39.29313,225.8234860568211,225.8234860568211,1.0
500000,1.4221361,71.05714285714286,32.86335,128.0947309085301,128.0947309085301,1.0
505000,1.4221362,69.51428571428572,33.32949,141.7494158540453,141.7494158540453,1.0
510000,1.4214638,78.71875,35.30169,159.38225545734167,159.38225545734167,1.0
515000,1.420314,72.74626865671642,34.075928,146.952221772564,146.952221772564,1.0
520000,1.420314,69.95714285714286,29.20961,115.87732043266297,115.87732043266297,1.0
525000,1.420314,99.54,42.494064,289.80886529922486,289.80886529922486,1.0
530000,1.4204657,87.56140350877193,35.701008,195.3892565861083,195.3892565861083,1.0
535000,1.4208565,79.78688524590164,36.558014,182.1267378760166,182.1267378760166,1.0
540000,1.4208565,80.2063492063492,35.76066,174.95142210683514,174.95142210683514,1.0
545000,1.4208565,67.69014084507042,35.23318,138.85411721467972,138.85411721467972,1.0
550000,1.420227,80.59677419354838,36.50372,171.67865499373406,171.67865499373406,1.0
555000,1.4187269,80.46666666666667,37.93997,177.38548837724278,177.38548837724278,1.0
560000,1.4187269,77.59375,37.15069,154.4353635814041,154.4353635814041,1.0
565000,1.4187268,75.4,35.3416,145.32426991607204,145.32426991607204,1.0
570000,1.4185457,83.87931034482759,40.478813,187.8149932581803,187.8149932581803,1.0
575000,1.417653,82.3,38.583183,197.90690984725953,197.90690984725953,1.0
580000,1.417653,81.09836065573771,36.96135,167.45633838215812,167.45633838215812,1.0
585000,1.417653,79.71428571428571,38.645832,168.74811765125818,168.74811765125818,1.0
590000,1.4177054,86.28571428571429,42.61422,204.7394597189767,204.7394597189767,1.0
595000,1.4184216,79.4375,38.259197,150.03861292325533,150.03861292325533,1.0
600000,1.4184216,90.86792452830188,42.593723,235.43045638192376,235.43045638192376,1.0
605000,1.4184216,83.7457627118644,43.65629,236.38306761596164,236.38306761596164,1.0
610000,1.418382,71.46376811594203,39.96602,154.60151941016102,154.60151941016102,1.0
615000,1.4179976,75.6923076923077,43.02389,143.933421090933,143.933421090933,1.0
620000,1.4179976,67.87671232876713,39.883587,126.38211615444862,126.38211615444862,1.0
625000,1.4179976,75.87692307692308,39.883343,143.00903468498817,143.00903468498817,1.0
630000,1.4179294,80.77777777777777,45.764206,185.75522484779358,185.75522484779358,1.0
635000,1.4159784,74.765625,40.376427,136.18353842087646,136.18353842087646,1.0
640000,1.4159786,92.25925925925925,49.30904,228.6620447370741,228.6620447370741,1.0
645000,1.4159786,74.95454545454545,43.89256,155.52176151853618,155.52176151853618,1.0
650000,1.4159784,74.0909090909091,42.608555,151.29871609355465,151.29871609355465,1.0
655000,1.4158874,83.28813559322033,52.210087,187.94113114728765,187.94113114728765,1.0
660000,1.415909,77.609375,46.498184,167.4098381102085,167.4098381102085,1.0
665000,1.4159089,73.8955223880597,50.691998,168.592345690026,168.592345690026,1.0
670000,1.415909,75.23076923076923,45.787144,164.88253089464627,164.88253089464627,1.0
675000,1.4151839,78.6774193548387,49.984886,174.9515047996275,174.9515047996275,1.0
680000,1.4150603,78.71428571428571,47.403812,171.98680505298432,171.98680505298432,1.0
685000,1.4150603,70.56338028169014,48.06619,123.61126902405645,123.61126902405645,1.0
690000,1.4150602,76.93650793650794,48.77378,149.21174848647345,149.21174848647345,1.0
695000,1.4133317,78.26984126984127,49.044296,192.25619909498425,192.25619909498425,1.0
700000,1.4129936,72.19117647058823,47.60572,140.04217182888704,140.04217182888704,1.0
705000,1.4129936,72.57971014492753,44.620914,136.9077417815941,136.9077417815941,1.0
710000,1.4129937,72.76470588235294,44.616257,121.8777073691873,121.8777073691873,1.0
715000,1.4129663,79.2258064516129,48.072983,169.96423252936333,169.96423252936333,1.0
720000,1.4129733,76.484375,45.220604,222.41722896695137,222.41722896695137,1.0
725000,1.4129732,77.98412698412699,42.31428,138.20069473508804,138.20069473508804,1.0
730000,1.4129733,85.37288135593221,45.87287,178.63764662661794,178.63764662661794,1.0
735000,1.4131429,87.53571428571429,54.781822,221.61839051544666,221.61839051544666,1.0
740000,1.4131975,85.73684210526316,45.777218,186.91917486358108,186.91917486358108,1.0
745000,1.4131975,75.98461538461538,43.60341,150.9375259399414,150.9375259399414,1.0
750000,1.4131975,78.21875,49.817493,162.19997549057007,162.19997549057007,1.0
755000,1.412057,81.01666666666667,52.660618,197.41322350502014,197.41322350502014,1.0
760000,1.411543,75.60606060606061,49.71564,158.25888630838105,158.25888630838105,1.0
765000,1.4115431,70.17142857142858,47.80096,136.92644778830663,136.92644778830663,1.0
770000,1.4115431,79.328125,48.588074,155.87535894103348,155.87535894103348,1.0
775000,1.4118273,84.29824561403508,56.25356,223.0621892109252,223.0621892109252,1.0
780000,1.4120258,64.02597402597402,45.57869,110.762006790607,110.762006790607,1.0
785000,1.4120258,78.703125,51.27556,160.68865455687046,160.68865455687046,1.0
790000,1.4120258,80.9,55.253426,189.8327178001404,189.8327178001404,1.0
795000,1.4120284,88.10714285714286,58.484142,221.77475056477957,221.77475056477957,1.0
800000,1.4119947,85.03448275862068,53.434845,186.64429786287505,186.64429786287505,1.0
805000,1.4119947,79.03225806451613,53.11877,168.36429623634584,168.36429623634584,1.0
810000,1.4119947,78.25,49.076553,169.97225518152118,169.97225518152118,1.0
815000,1.411716,89.69090909090909,53.039326,227.86326632066206,227.86326632066206,1.0
820000,1.4114969,78.14285714285714,48.526745,155.21530678158715,155.21530678158715,1.0
825000,1.4114969,80.48387096774194,48.210686,172.76591437093674,172.76591437093674,1.0
830000,1.411497,89.94444444444444,59.993057,235.64838035459871,235.64838035459871,1.0
835000,1.4111363,75.22727272727273,50.532513,154.4486315467141,154.4486315467141,1.0
840000,1.4106847,98.38,65.25144,286.59930725097655,286.59930725097655,1.0
845000,1.4106846,85.57627118644068,56.173138,186.25429065954887,186.25429065954887,1.0
850000,1.4106846,71.75,49.878574,136.59635467389052,136.59635467389052,1.0
855000,1.4110051,83.61016949152543,51.984386,175.24001962047512,175.24001962047512,1.0
860000,1.4114896,84.67241379310344,56.34911,185.8897251589545,185.8897251589545,1.0
865000,1.4114896,76.06153846153846,51.617195,157.42146558028,157.42146558028,1.0
870000,1.4114896,78.26984126984127,51.11365,170.510511394531,170.510511394531,1.0
875000,1.4112413,80.68852459016394,57.314342,170.0146177323138,170.0146177323138,1.0
880000,1.4106274,84.0677966101695,58.887737,171.07579264398348,171.07579264398348,1.0
885000,1.4106274,91.45454545454545,61.531845,222.5858247236772,222.5858247236772,1.0
890000,1.4106275,78.06451612903226,56.065907,145.9493177167831,145.9493177167831,1.0
895000,1.4108522,93.26415094339623,65.53184,272.2307929092983,272.2307929092983,1.0
900000,1.4115751,75.78461538461538,52.32922,143.37623950518093,143.37623950518093,1.0
905000,1.4115752,78.3125,55.33886,161.93748300522566,161.93748300522566,1.0
910000,1.4115751,75.04615384615384,58.56353,165.6471712919382,165.6471712919382,1.0
915000,1.4116409,82.25,57.435078,167.95820881525677,167.95820881525677,1.0
920000,1.4117222,79.7258064516129,61.938164,173.38079529039322,173.38079529039322,1.0
925000,1.4117222,80.04838709677419,58.115456,180.65091256172425,180.65091256172425,1.0
930000,1.4117222,83.08474576271186,61.048126,187.40491627232504,187.40491627232504,1.0
935000,1.4112072,67.75342465753425,53.98352,116.40040640635033,116.40040640635033,1.0
940000,1.4086742,74.5909090909091,54.74498,165.244216225364,165.244216225364,1.0
945000,1.4086744,72.10144927536231,54.671074,141.1389080337856,141.1389080337856,1.0
950000,1.4086745,79.91803278688525,56.505756,166.73748766789672,166.73748766789672,1.0
955000,1.4085804,71.91304347826087,53.897106,144.55362153398818,144.55362153398818,1.0
960000,1.4080218,90.22222222222223,70.341324,226.00358162359757,226.00358162359757,1.0
965000,1.4080218,76.953125,61.7339,163.3870311230421,163.3870311230421,1.0
970000,1.4080218,74.93939393939394,57.24752,155.4479364156723,155.4479364156723,1.0
975000,1.4079323,76.63492063492063,64.70732,162.75125816464424,162.75125816464424,1.0
980000,1.4061447,79.58064516129032,62.19821,179.20169743414849,179.20169743414849,1.0
985000,1.4061447,80.69354838709677,60.61393,178.74853032635104,178.74853032635104,1.0
990000,1.4061446,91.41176470588235,68.56532,250.09635697878323,250.09635697878323,1.0
995000,1.4060379,79.31746031746032,63.715893,191.08212574835747,191.08212574835747,1.0
1000000,1.4039502,83.58333333333333,62.662945,162.48104512886923,162.48104512886923,1.0
1005000,1.4039501,84.64912280701755,68.336624,205.0107709566752,205.0107709566752,1.0
1010000,1.4039501,79.62903225806451,62.07434,170.254547672887,170.254547672887,1.0
1015000,1.4039502,81.49180327868852,66.95689,191.5022445858502,191.5022445858502,1.0
1020000,1.4025782,76.515625,64.75591,174.35274828970432,174.35274828970432,1.0
1025000,1.4024991,86.9298245614035,75.17716,217.43966499964395,217.43966499964395,1.0
1030000,1.4024992,82.31666666666666,63.614452,165.64493738810222,165.64493738810222,1.0
1035000,1.4024992,82.51666666666667,66.23558,214.95949546496072,214.95949546496072,1.0
1040000,1.4018934,88.07142857142857,68.50817,198.06015602179937,198.06015602179937,1.0
1045000,1.4017894,80.2741935483871,65.37666,172.12111310997318,172.12111310997318,1.0
1050000,1.4017895,81.0,68.700455,261.18090638518333,261.18090638518333,1.0
1055000,1.4017894,81.77049180327869,66.38499,194.3844518974179,194.3844518974179,1.0
1060000,1.4008801,79.8225806451613,65.08795,182.01069451916604,182.01069451916604,1.0
1065000,1.400706,76.3076923076923,66.542435,155.2279935983511,155.2279935983511,1.0
1070000,1.4007062,73.8030303030303,63.54996,160.86712901520008,160.86712901520008,1.0
1075000,1.400706,79.42857142857143,66.92467,173.02105877891418,173.02105877891418,1.0
1080000,1.3990299,77.55555555555556,60.962242,155.1335411488064,155.1335411488064,1.0
1085000,1.3985605,76.41538461538461,64.54035,148.15411682128905,148.15411682128905,1.0
1090000,1.3985605,94.27777777777777,79.375946,218.989100156007,218.989100156007,1.0
1095000,1.3985606,78.04918032786885,68.75735,198.45586355396958,198.45586355396958,1.0
1100000,1.3977413,87.57142857142857,79.456436,231.13408021415984,231.13408021415984,1.0
1105000,1.3974038,81.36065573770492,73.205025,177.5090620615443,177.5090620615443,1.0
1110000,1.397404,87.94642857142857,73.11943,199.24678795678275,199.24678795678275,1.0
1115000,1.3974038,79.65625,70.10719,176.5664361640811,176.5664361640811,1.0
1120000,1.3942978,96.9,85.93948,269.81368406295775,269.81368406295775,1.0
1125000,1.3923901,86.39285714285714,75.35183,180.50757009941236,180.50757009941236,1.0
1130000,1.39239,77.828125,71.546234,160.48700292408466,160.48700292408466,1.0
1135000,1.39239,97.96,85.28846,238.36043783187867,238.36043783187867,1.0
1140000,1.3907546,83.91525423728814,80.205734,207.30518473609018,207.30518473609018,1.0
1145000,1.389821,98.0,81.50841,244.61290942921357,244.61290942921357,1.0
1150000,1.389821,79.37096774193549,78.2338,166.49948875365718,166.49948875365718,1.0
1155000,1.389821,94.76923076923077,89.48756,267.21899285683264,267.21899285683264,1.0
1160000,1.3892338,84.22033898305085,79.16072,179.25548407991053,179.25548407991053,1.0
1165000,1.3887844,79.17460317460318,74.27697,156.7796017328898,156.7796017328898,1.0
1170000,1.3887844,77.3125,74.61493,163.84630262851715,163.84630262851715,1.0
1175000,1.3887844,89.07272727272728,80.26176,228.51238257668234,228.51238257668234,1.0
1180000,1.3878255,72.38805970149254,74.022575,145.8550882980005,145.8550882980005,1.0
1185000,1.3867911,85.88333333333334,73.3226,186.919438457489,186.919438457489,1.0
1190000,1.3867911,89.88679245283019,83.04899,261.69119854693145,261.69119854693145,1.0
1195000,1.386791,92.0909090909091,75.51949,226.9604758609425,226.9604758609425,1.0
1200000,1.3855591,89.12962962962963,83.07589,231.07062671802663,231.07062671802663,1.0
1205000,1.3840176,66.62162162162163,61.717854,114.39864607759424,114.39864607759424,1.0
1210000,1.3840176,93.0754716981132,79.566284,236.61040264705443,236.61040264705443,1.0
1215000,1.3840176,93.90566037735849,80.800995,246.63334828502727,246.63334828502727,1.0
1220000,1.3834139,76.59375,67.35238,235.84266359359026,235.84266359359026,1.0
1225000,1.3819361,87.42105263157895,76.78458,205.29060134553072,205.29060134553072,1.0
1230000,1.381936,78.578125,64.474335,149.07516463845968,149.07516463845968,1.0
1235000,1.381936,70.80882352941177,70.035995,143.29086189410265,143.29086189410265,1.0
1240000,1.3820401,103.08333333333333,88.78223,307.1612956523895,307.1612956523895,1.0
1245000,1.382367,104.70833333333333,86.09823,293.59168805678684,293.59168805678684,1.0
1250000,1.382367,77.04761904761905,64.2537,144.847048925975,144.847048925975,1.0
1255000,1.3823669,85.79310344827586,79.805336,210.7290851329935,210.7290851329935,1.0
1260000,1.3821622,75.67692307692307,73.57783,149.00883502960204,149.00883502960204,1.0
1265000,1.3816162,89.0,79.290695,236.35516075577056,236.35516075577056,1.0
1270000,1.3816162,97.7843137254902,80.43323,273.839586837619,273.839586837619,1.0
1275000,1.3816162,87.60714285714286,72.28841,279.95165623937334,279.95165623937334,1.0
1280000,1.3813635,100.59183673469387,90.31397,302.00455011640275,302.00455011640275,1.0
1285000,1.3791789,79.54838709677419,73.72472,170.8011491144857,170.8011491144857,1.0
1290000,1.3791789,92.94339622641509,80.59828,239.98343827589503,239.98343827589503,1.0
1295000,1.3791788,83.86440677966101,78.14725,183.2921093924571,183.2921093924571,1.0
1300000,1.3789006,86.12068965517241,70.28749,188.93427799487935,188.93427799487935,1.0
1305000,1.3768433,79.83870967741936,74.80848,180.6958868599707,180.6958868599707,1.0
1310000,1.3768433,94.0377358490566,80.432945,262.039332268373,262.039332268373,1.0
1315000,1.3768432,83.6896551724138,79.663666,196.7596650945729,196.7596650945729,1.0
1320000,1.3768313,89.6,78.957886,221.4797147208994,221.4797147208994,1.0
1325000,1.3767424,97.50980392156863,86.647415,250.07737276600855,250.07737276600855,1.0
1330000,1.3767424,81.65573770491804,72.45569,169.88894633777807,169.88894633777807,1.0
1335000,1.3767424,74.9076923076923,67.716156,145.91181543790378,145.91181543790378,1.0
1340000,1.3767078,80.46031746031746,67.47235,163.9336059324203,163.9336059324203,1.0
1345000,1.3759257,73.1029411764706,62.773006,129.240572390349,129.240572390349,1.0
1350000,1.3759258,83.47368421052632,78.423294,203.83328959816382,203.83328959816382,1.0
1355000,1.3759258,81.45901639344262,78.08988,267.8590337917453,267.8590337917453,1.0
1360000,1.3759284,80.0923076923077,70.75694,180.49295498478799,180.49295498478799,1.0
1365000,1.3761331,94.16,94.01669,270.6318491449896,270.6318491449896,1.0
1370000,1.376133,84.05084745762711,75.89288,197.3616980092,197.3616980092,1.0
1375000,1.376133,80.1311475409836,73.97835,179.09871312438466,179.09871312438466,1.0
1380000,1.376133,76.0923076923077,75.5199,158.5719784296476,158.5719784296476,1.0
1385000,1.3744528,84.6896551724138,78.68712,286.5077724950067,286.5077724950067,1.0
1390000,1.374325,82.86666666666666,80.854836,188.91823167800902,188.91823167800902,1.0
1395000,1.374325,96.90384615384616,97.54322,349.4361704014815,349.4361704014815,1.0
1400000,1.374325,80.86666666666666,82.32186,185.4471813281377,185.4471813281377,1.0
1405000,1.3729541,70.3,72.635414,133.45149222952978,133.45149222952978,1.0
1410000,1.3727438,77.421875,78.4389,162.33544732257724,162.33544732257724,1.0
1415000,1.3727438,82.13333333333334,85.72628,177.58896950085958,177.58896950085958,1.0
1420000,1.3727437,76.921875,81.486374,163.92206758633256,163.92206758633256,1.0
1425000,1.3701178,88.39285714285714,93.071495,235.62214314511843,235.62214314511843,1.0
1430000,1.3695506,86.89655172413794,89.94839,209.00826815901132,209.00826815901132,1.0
1435000,1.3695506,81.64406779661017,88.31171,204.5148221678653,204.5148221678653,1.0
1440000,1.3695505,81.88524590163935,82.20181,170.1760492168489,170.1760492168489,1.0
1445000,1.3681144,80.12903225806451,83.75201,187.96907483377765,187.96907483377765,1.0
1450000,1.3677226,82.04918032786885,73.1477,168.4334286080032,168.4334286080032,1.0
1455000,1.3677225,76.60317460317461,76.08492,164.17335086398654,164.17335086398654,1.0
1460000,1.3677225,95.74074074074075,88.28549,231.8298327834518,231.8298327834518,1.0
1465000,1.3658682,84.22222222222223,83.86819,290.69507904052733,290.69507904052733,1.0
1470000,1.3650875,79.06451612903226,85.36671,188.0940069229372,188.0940069229372,1.0
1475000,1.3650874,78.47619047619048,69.846344,147.99367471725222,147.99367471725222,1.0
1480000,1.3650875,95.98076923076923,90.740204,256.8773502203134,256.8773502203134,1.0
1485000,1.3643552,85.05172413793103,80.95966,200.15419738046054,200.15419738046054,1.0
1490000,1.3638409,71.3913043478261,67.449,132.72137670931608,132.72137670931608,1.0
1495000,1.3638409,81.0,87.96538,182.49897941214138,182.49897941214138,1.0
1500000,1.3638408,83.45762711864407,83.51609,188.49895378694697,188.49895378694697,1.0
1505000,1.3622788,84.05084745762711,84.165764,185.265477713892,185.265477713892,1.0
1510000,1.3608942,85.27586206896552,92.756004,222.9080131958271,222.9080131958271,1.0
1515000,1.3608943,82.86440677966101,93.77204,196.61481980954187,196.61481980954187,1.0
1520000,1.3608943,79.07936507936508,82.76773,167.35152241918775,167.35152241918775,1.0
1525000,1.361107,81.36065573770492,88.762215,200.15143226013808,200.15143226013808,1.0
1530000,1.361498,80.68852459016394,84.17293,158.99992415944084,158.99992415944084,1.0
1535000,1.361498,79.11290322580645,80.427414,179.78233794243104,179.78233794243104,1.0
1540000,1.361498,70.16901408450704,80.35788,141.84820157037655,141.84820157037655,1.0
1545000,1.3613728,83.16949152542372,90.623405,191.71702001862607,191.71702001862607,1.0
1550000,1.3610507,89.54545454545455,93.29211,220.50364786494862,220.50364786494862,1.0
1555000,1.3610507,81.52459016393442,93.2288,186.19552671713907,186.19552671713907,1.0
1560000,1.3610507,92.86792452830188,101.406654,246.73275220619058,246.73275220619058,1.0
1565000,1.3604081,79.68253968253968,89.80171,173.70544700017052,173.70544700017052,1.0
1570000,1.3592587,77.42857142857143,90.00613,183.1820939987425,183.1820939987425,1.0
1575000,1.3592587,91.46296296296296,104.09938,240.85781817966037,240.85781817966037,1.0
1580000,1.3592585,80.27868852459017,90.81614,185.34604029381862,185.34604029381862,1.0
1585000,1.3591481,87.3157894736842,93.885925,210.18415236891363,210.18415236891363,1.0
1590000,1.3589143,87.66071428571429,90.93367,209.4270408153534,209.4270408153534,1.0
1595000,1.3589143,88.60714285714286,87.40743,231.01876398495264,231.01876398495264,1.0
1600000,1.3589143,81.80327868852459,87.64564,188.78311160353363,188.78311160353363,1.0
1605000,1.3592057,102.9375,102.66107,280.7207845846812,280.7207845846812,1.0
1610000,1.3603348,103.20408163265306,100.41247,294.7689163441561,294.7689163441561,1.0
1615000,1.3603348,89.62962962962963,86.76494,237.12086847093371,237.12086847093371,1.0
1620000,1.3603348,87.76785714285714,87.31535,199.61756684098924,199.61756684098924,1.0
1625000,1.3601092,93.05660377358491,101.19834,250.5410392329378,250.5410392329378,1.0
1630000,1.3589907,82.38333333333334,90.18842,186.98087906837463,186.98087906837463,1.0
1635000,1.3589907,88.19642857142857,101.27152,243.8683087485177,243.8683087485177,1.0
1640000,1.3589907,77.09375,92.3489,234.09819485992193,234.09819485992193,1.0
1645000,1.3589486,72.48529411764706,87.28075,149.28922318185076,149.28922318185076,1.0
1650000,1.3586142,80.85245901639344,94.230484,180.1355082402464,180.1355082402464,1.0
1655000,1.3586142,75.93846153846154,99.18137,171.27530856499305,171.27530856499305,1.0
1660000,1.3586141,88.96428571428571,101.28389,215.65085196495056,215.65085196495056,1.0
