Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
160000,1.4068692,79.90163934426229,-8.685408,58.25497890300438,58.25497890300438,1.0
165000,1.4045043,78.92063492063492,-6.360622,63.60528956519233,63.60528956519233,1.0
170000,1.4018686,76.1076923076923,-4.661088,57.890379109749425,57.890379109749425,1.0
175000,1.4018686,80.73770491803279,-4.494098,70.93291630901274,70.93291630901274,1.0
180000,1.4018686,75.73846153846154,-4.504533,67.25160056994511,67.25160056994511,1.0
185000,1.4016945,83.88135593220339,-3.4334178,70.33253960690256,70.33253960690256,1.0
190000,1.4015293,84.33898305084746,-1.645833,69.06232456231521,69.06232456231521,1.0
195000,1.4015293,82.46666666666667,-1.8554,54.469018411636355,54.469018411636355,1.0
200000,1.4015294,78.91935483870968,-1.8524759,58.21045621748893,58.21045621748893,1.0
205000,1.4002298,80.73770491803279,-0.96700823,58.079068965599184,58.079068965599184,1.0
210000,1.3981782,80.75409836065573,0.05047137,64.34004556155595,64.34004556155595,1.0
215000,1.3981782,78.15625,-0.13591304,61.91603400930762,61.91603400930762,1.0
220000,1.3981782,81.35,-0.11120517,64.00000459353129,64.00000459353129,1.0
225000,1.3972427,84.62711864406779,-0.14840704,67.42781126701226,67.42781126701226,1.0
230000,1.3955442,80.09836065573771,-0.070142634,64.7731457069272,64.7731457069272,1.0
235000,1.3955443,86.53448275862068,-0.07398898,66.95492286928769,66.95492286928769,1.0
240000,1.3955443,82.35,0.23005642,68.56062526504199,68.56062526504199,1.0
245000,1.3946337,84.03448275862068,0.66635877,66.41588954678897,66.41588954678897,1.0
250000,1.3921404,83.56666666666666,1.3373383,70.69230235417685,70.69230235417685,1.0
255000,1.3921405,81.6,1.1676905,65.57332564194998,65.57332564194998,1.0
260000,1.3921404,89.07272727272728,1.1872047,77.8270108309659,77.8270108309659,1.0
265000,1.391422,86.24137931034483,1.3333294,64.46382036702386,64.46382036702386,1.0
270000,1.3888451,77.80645161290323,1.7376263,68.11669545703464,68.11669545703464,1.0
275000,1.3888451,81.54098360655738,1.8188417,65.97844166442997,65.97844166442997,1.0
280000,1.3888451,82.35593220338983,1.5259552,71.80163494207092,71.80163494207092,1.0
285000,1.3881803,84.86440677966101,1.8430353,75.98262151621155,75.98262151621155,1.0
290000,1.3847191,88.03571428571429,1.8837806,70.54691628898892,70.54691628898892,1.0
295000,1.384719,86.0,1.8561754,78.15166741086726,78.15166741086726,1.0
300000,1.3847191,84.77966101694915,1.8766073,70.31208254119097,70.31208254119097,1.0
305000,1.3841637,81.11475409836065,2.0560598,64.74257053312708,64.74257053312708,1.0
310000,1.3803445,88.14285714285714,2.1674194,77.37016982691628,77.37016982691628,1.0
315000,1.3803446,84.75862068965517,2.4736,75.60931166287126,75.60931166287126,1.0
320000,1.3803445,89.85454545454546,1.9829937,88.94689097837968,88.94689097837968,1.0
325000,1.3801088,87.57894736842105,2.7774801,80.84713897370456,80.84713897370456,1.0
330000,1.3771591,90.92592592592592,3.3816133,82.45167531790557,82.45167531790557,1.0
335000,1.3771591,94.1923076923077,3.3634639,89.74197217134329,89.74197217134329,1.0
340000,1.377159,85.82758620689656,2.7027183,80.97961195789534,80.97961195789534,1.0
345000,1.3770835,88.12068965517241,3.2694943,83.75577562195915,83.75577562195915,1.0
350000,1.37529,95.48,3.4746523,91.994368993319,91.994368993319,1.0
355000,1.37529,86.73684210526316,3.182247,80.20437437191345,80.20437437191345,1.0
360000,1.37529,79.37096774193549,4.29533,76.99847823958243,76.99847823958243,1.0
365000,1.37529,85.43103448275862,3.412063,80.20526796373828,80.20526796373828,1.0
370000,1.3724147,89.03571428571429,3.736358,84.46379056998661,84.46379056998661,1.0
375000,1.3722513,87.01754385964912,4.511488,89.08855833087051,89.08855833087051,1.0
380000,1.3722514,85.28070175438596,4.905095,83.23885818113361,83.23885818113361,1.0
385000,1.3722514,90.63636363636364,4.586527,92.25900757529519,92.25900757529519,1.0
390000,1.3698422,83.08474576271186,6.0356402,85.96360064361055,85.96360064361055,1.0
395000,1.3694423,85.62068965517241,6.0290227,94.06686554694998,94.06686554694998,1.0
400000,1.3694423,83.76271186440678,5.918157,80.51768304533877,80.51768304533877,1.0
405000,1.3694423,89.78181818181818,6.125949,99.4099527835846,99.4099527835846,1.0
410000,1.3659198,86.71929824561404,7.092916,78.22335257446557,78.22335257446557,1.0
415000,1.3650529,91.31481481481481,8.681468,106.80474593904283,106.80474593904283,1.0
420000,1.365053,83.49152542372882,8.047317,85.77451837668984,85.77451837668984,1.0
425000,1.365053,83.26666666666667,7.4766917,76.7431135416031,76.7431135416031,1.0
430000,1.3632435,87.21428571428571,9.889947,87.33783562481403,87.33783562481403,1.0
435000,1.3626795,81.72131147540983,10.480903,85.29040687201453,85.29040687201453,1.0
440000,1.3626796,84.67241379310344,10.787903,88.45779810897236,88.45779810897236,1.0
445000,1.3626795,88.98214285714286,11.304098,98.39740082195827,98.39740082195827,1.0
450000,1.3608748,92.54716981132076,13.300226,127.10460730318754,127.10460730318754,1.0
455000,1.360101,91.52830188679245,13.490504,112.74114011393652,112.74114011393652,1.0
460000,1.360101,92.92592592592592,13.357665,120.47175047132704,120.47175047132704,1.0
465000,1.3601011,87.55357142857143,12.0301695,102.94032617126193,102.94032617126193,1.0
470000,1.3577077,91.4074074074074,14.336034,112.30539979501204,112.30539979501204,1.0
475000,1.3561032,86.70175438596492,15.172279,102.21733039931247,102.21733039931247,1.0
480000,1.3561032,85.94736842105263,15.127319,97.48445909065113,97.48445909065113,1.0
485000,1.3561032,87.75438596491227,14.84503,106.31911847465916,106.31911847465916,1.0
490000,1.353982,87.16071428571429,17.04417,107.24077701568604,107.24077701568604,1.0
495000,1.3524858,88.57142857142857,17.767994,114.64594724561486,114.64594724561486,1.0
500000,1.3524858,93.73584905660377,18.840761,119.85319890616076,119.85319890616076,1.0
505000,1.3524858,89.58181818181818,17.70538,96.08226403323087,96.08226403323087,1.0
510000,1.3506528,90.81818181818181,19.336565,111.37485001303934,111.37485001303934,1.0
515000,1.3488102,85.80701754385964,19.243597,98.50534382201077,98.50534382201077,1.0
520000,1.3488102,90.85454545454546,19.996248,114.43898424668745,114.43898424668745,1.0
525000,1.3488102,88.98181818181818,18.593246,96.3399864283475,96.3399864283475,1.0
530000,1.347601,88.17857142857143,20.126417,100.23932508485657,100.23932508485657,1.0
535000,1.3461263,93.26415094339623,21.018213,111.80251460255317,111.80251460255317,1.0
540000,1.3461263,88.01785714285714,21.696032,113.58863043785095,113.58863043785095,1.0
545000,1.3461264,94.43396226415095,21.50345,124.19128522333109,124.19128522333109,1.0
550000,1.3444942,92.9245283018868,19.711123,97.62017216772404,97.62017216772404,1.0
555000,1.3422529,89.17857142857143,21.508772,110.90541022164481,110.90541022164481,1.0
560000,1.342253,96.70588235294117,23.640759,136.74416826285568,136.74416826285568,1.0
565000,1.3422529,94.73076923076923,22.917131,127.82492894392747,127.82492894392747,1.0
570000,1.3409433,90.34545454545454,22.546648,112.58961364572698,112.58961364572698,1.0
575000,1.3382281,97.96,25.800505,133.6186633491516,133.6186633491516,1.0
580000,1.3382281,93.64150943396227,25.075953,130.31753504051352,130.31753504051352,1.0
585000,1.3382281,88.23214285714286,23.95458,111.48558403764453,111.48558403764453,1.0
590000,1.33732,85.48275862068965,23.153599,107.64769661632077,107.64769661632077,1.0
595000,1.3351818,90.7090909090909,26.53457,124.8220315066251,124.8220315066251,1.0
600000,1.3351818,92.24528301886792,24.92038,116.5372752468541,116.5372752468541,1.0
605000,1.3351817,85.6896551724138,25.995548,114.2728286056683,114.2728286056683,1.0
610000,1.3343935,90.05454545454545,25.362038,113.90379748344421,113.90379748344421,1.0
615000,1.3315849,94.28846153846153,27.722593,130.5028691658607,130.5028691658607,1.0
620000,1.3315849,91.16363636363636,27.726957,124.70204681916671,124.70204681916671,1.0
625000,1.3315849,87.03571428571429,24.27973,101.93160349982125,101.93160349982125,1.0
630000,1.3309366,88.19642857142857,27.255716,120.76058629155159,120.76058629155159,1.0
635000,1.3279514,88.98214285714286,27.763187,123.05526489870888,123.05526489870888,1.0
640000,1.3279514,95.66037735849056,28.813648,145.90597764345316,145.90597764345316,1.0
645000,1.3279513,88.68518518518519,25.879177,124.25468616919083,124.25468616919083,1.0
650000,1.3275416,93.43396226415095,28.516804,136.63485417276058,136.63485417276058,1.0
655000,1.3244356,93.13207547169812,30.402988,133.18085477936944,133.18085477936944,1.0
660000,1.3244356,93.98113207547169,30.928652,149.90835958831715,149.90835958831715,1.0
665000,1.3244355,91.98113207547169,30.20201,136.7987101563701,136.7987101563701,1.0
670000,1.3242414,95.88235294117646,30.254604,136.02417283899644,136.02417283899644,1.0
675000,1.3217279,91.61111111111111,30.20806,120.51679381617794,120.51679381617794,1.0
680000,1.3217279,93.73584905660377,34.32082,148.36359843218102,148.36359843218102,1.0
685000,1.3217278,91.35185185185185,33.33496,139.26462839267873,139.26462839267873,1.0
690000,1.3216296,95.11320754716981,34.13943,154.96438917746912,154.96438917746912,1.0
695000,1.3196433,89.36363636363636,32.94477,140.53085507239615,140.53085507239615,1.0
700000,1.3196434,92.79245283018868,33.340946,137.57686811123253,137.57686811123253,1.0
705000,1.3196433,87.57142857142857,32.056843,125.94887575932911,125.94887575932911,1.0
710000,1.3195082,88.03448275862068,32.184948,127.02237164346795,127.02237164346795,1.0
715000,1.3157748,92.65384615384616,35.352737,142.36684775802325,142.36684775802325,1.0
720000,1.3157749,93.81132075471699,35.623093,145.4208612621955,145.4208612621955,1.0
725000,1.3157748,94.15384615384616,35.691914,147.0293301985814,147.0293301985814,1.0
730000,1.3157749,93.0377358490566,33.28029,126.73353218582442,126.73353218582442,1.0
735000,1.3113055,92.25925925925925,36.72774,150.11749430939003,150.11749430939003,1.0
740000,1.3108281,90.38181818181818,38.13694,152.69888329072432,152.69888329072432,1.0
745000,1.310828,90.55555555555556,38.10607,153.17010641981054,153.17010641981054,1.0
750000,1.3108279,92.9622641509434,34.900776,129.4264207830969,129.4264207830969,1.0
755000,1.3076828,91.66666666666667,35.41265,138.87755979432,138.87755979432,1.0
760000,1.3070874,92.18518518518519,39.143505,154.29422593999792,154.29422593999792,1.0
765000,1.3070873,94.43396226415095,37.661106,166.8683135734414,166.8683135734414,1.0
770000,1.3070873,93.51923076923077,40.670204,172.0624159207711,172.0624159207711,1.0
775000,1.3042108,94.66037735849056,44.407692,183.0694877696487,183.0694877696487,1.0
780000,1.303377,94.25,42.785835,163.17115002412064,163.17115002412064,1.0
785000,1.303377,94.61538461538461,42.853935,168.11579956458166,168.11579956458166,1.0
790000,1.303377,95.92307692307692,41.8639,166.16537635142987,166.16537635142987,1.0
795000,1.3007685,99.0,46.424805,178.4344743347168,178.4344743347168,1.0
800000,1.2998048,95.3076923076923,43.812565,164.64254939556122,164.64254939556122,1.0
805000,1.2998048,94.28846153846153,48.9815,185.38462253717276,185.38462253717276,1.0
810000,1.2998048,94.20754716981132,44.72484,147.07413268988986,147.07413268988986,1.0
815000,1.2974635,97.07843137254902,48.355602,165.62386669832117,165.62386669832117,1.0
820000,1.2963665,99.0,50.55479,201.09719089508056,201.09719089508056,1.0
825000,1.2963665,91.38888888888889,50.25255,170.20534722010294,170.20534722010294,1.0
830000,1.2963663,96.11538461538461,50.07049,180.82897056066074,180.82897056066074,1.0
835000,1.2946615,96.6078431372549,53.622993,186.8801274767109,186.8801274767109,1.0
840000,1.2935413,96.43137254901961,54.417755,178.77653265934364,178.77653265934364,1.0
845000,1.2935413,92.94339622641509,53.46261,182.06838182458338,182.06838182458338,1.0
850000,1.2935412,96.28846153846153,53.729885,185.8468886888944,185.8468886888944,1.0
855000,1.2922283,94.92307692307692,55.104973,184.2487471653865,184.2487471653865,1.0
860000,1.2910568,96.70588235294117,57.14771,182.1505105261709,182.1505105261709,1.0
865000,1.2910568,91.4074074074074,57.015327,179.50313031231914,179.50313031231914,1.0
870000,1.2910568,95.48076923076923,55.30432,174.17032767488405,174.17032767488405,1.0
875000,1.2881339,99.0,61.991596,213.16084197998046,213.16084197998046,1.0
880000,1.2851528,96.11764705882354,60.235535,179.47036838531494,179.47036838531494,1.0
885000,1.2851529,94.77358490566037,60.29703,181.88034435488143,181.88034435488143,1.0
890000,1.2851528,96.54901960784314,59.81962,181.4097922082041,181.4097922082041,1.0
895000,1.2832227,97.33333333333333,64.49496,212.3033478680779,212.3033478680779,1.0
900000,1.2808033,91.5925925925926,62.729824,179.89929877387152,179.89929877387152,1.0
905000,1.2808034,97.3921568627451,65.852455,207.5730328653373,207.5730328653373,1.0
910000,1.2808034,92.67924528301887,63.83441,184.1616419846157,184.1616419846157,1.0
915000,1.2794304,93.69811320754717,63.57589,182.7702245622311,182.7702245622311,1.0
920000,1.2767974,94.17307692307692,67.60813,208.04862143443182,208.04862143443182,1.0
925000,1.2767973,88.28571428571429,68.18319,194.38999423384666,194.38999423384666,1.0
930000,1.2767974,90.30909090909091,64.44757,179.71828212738038,179.71828212738038,1.0
935000,1.2752075,97.2156862745098,65.98784,192.67938563402961,192.67938563402961,1.0
940000,1.2718339,93.92156862745098,68.05563,192.3715721643888,192.3715721643888,1.0
945000,1.2718339,95.61538461538461,69.95198,205.56232744684587,205.56232744684587,1.0
950000,1.2718338,96.49019607843137,69.2357,212.65693532503568,212.65693532503568,1.0
955000,1.2706214,93.73076923076923,69.69481,203.70061865219702,203.70061865219702,1.0
960000,1.2663844,95.76923076923077,74.0181,209.63147357793954,209.63147357793954,1.0
965000,1.2663844,93.71698113207547,72.96907,204.06964003364996,204.06964003364996,1.0
970000,1.2663845,91.51851851851852,71.22355,197.57488814989725,197.57488814989725,1.0
975000,1.2653956,95.61538461538461,73.59811,206.44098391899695,206.44098391899695,1.0
980000,1.2612679,99.0,75.87269,215.87579681396485,215.87579681396485,1.0
985000,1.261268,94.75,74.54691,211.25075683226953,211.25075683226953,1.0
990000,1.261268,94.13725490196079,73.99265,198.68393756334598,198.68393756334598,1.0
995000,1.2609072,97.09803921568627,75.586426,220.42050034392113,220.42050034392113,1.0
1000000,1.2577744,95.25,81.91288,214.37685111852792,214.37685111852792,1.0
1005000,1.2577744,96.94117647058823,79.869736,213.29485762353036,213.29485762353036,1.0
1010000,1.2577744,93.05660377358491,78.32716,198.7532093479948,198.7532093479948,1.0
1015000,1.2576792,99.0,81.50438,226.14660255432128,226.14660255432128,1.0
1020000,1.255354,91.30909090909091,83.07015,194.8946521585638,194.8946521585638,1.0
1025000,1.2553542,91.42592592592592,82.725876,198.99468455491242,198.99468455491242,1.0
1030000,1.2553539,94.5,85.13911,215.9068306867893,215.9068306867893,1.0
1035000,1.2552334,96.31481481481481,84.22484,210.4016773747463,210.4016773747463,1.0
1040000,1.2523605,90.96153846153847,86.418274,206.3060210791501,206.3060210791501,1.0
1045000,1.2523605,99.0,88.44776,235.22838394165038,235.22838394165038,1.0
1050000,1.2523605,95.26923076923077,88.051704,221.52605320857123,221.52605320857123,1.0
1055000,1.2523605,98.88,86.25923,219.03779930114746,219.03779930114746,1.0
1060000,1.2502117,90.57407407407408,89.67864,200.55365257793002,200.55365257793002,1.0
1065000,1.250112,96.13461538461539,94.466866,234.04290217619675,234.04290217619675,1.0
1070000,1.250112,91.03703703703704,94.228035,236.79662253238536,236.79662253238536,1.0
1075000,1.2501122,97.3529411764706,93.965965,229.54008928934732,229.54008928934732,1.0
1080000,1.2491623,97.33333333333333,96.632225,242.88567586038627,242.88567586038627,1.0
1085000,1.2490456,88.58181818181818,98.32227,236.70493167530407,236.70493167530407,1.0
1090000,1.2490455,93.73584905660377,94.13082,227.12602323855995,227.12602323855995,1.0
1095000,1.2490456,98.19607843137256,97.89499,238.4757142534443,238.4757142534443,1.0
1100000,1.2482846,97.22,99.4788,242.1714079284668,242.1714079284668,1.0
1105000,1.2481273,93.81132075471699,97.116035,222.58265590667725,222.58265590667725,1.0
1110000,1.2481272,91.96296296296296,100.23102,234.67100752724542,234.67100752724542,1.0
1115000,1.2481272,96.15384615384616,99.30339,235.00336089501013,235.00336089501013,1.0
1120000,1.2461327,96.3921568627451,100.65671,240.30692280040068,240.30692280040068,1.0
1125000,1.245474,90.03636363636363,98.3414,228.38529184514826,228.38529184514826,1.0
1130000,1.245474,91.01851851851852,100.87342,245.74568348460727,245.74568348460727,1.0
1135000,1.245474,97.6470588235294,104.76689,270.47204679601333,270.47204679601333,1.0
1140000,1.2428775,94.71153846153847,100.330444,247.200950558369,247.200950558369,1.0
1145000,1.241821,93.9245283018868,101.3872,236.42667966968608,236.42667966968608,1.0
1150000,1.241821,95.31372549019608,103.41147,245.58938381305109,245.58938381305109,1.0
1155000,1.241821,94.36538461538461,102.48554,242.05388627373256,242.05388627373256,1.0
1160000,1.2398499,91.11111111111111,106.4981,248.66214574266363,248.66214574266363,1.0
1165000,1.2389429,92.62962962962963,103.95326,233.20494969244356,233.20494969244356,1.0
1170000,1.2389429,96.29411764705883,108.53294,256.8433867809819,256.8433867809819,1.0
1175000,1.2389427,93.15094339622641,107.490265,259.0586564046032,259.0586564046032,1.0
1180000,1.2374094,91.62962962962963,109.89355,259.13128081074467,259.13128081074467,1.0
1185000,1.236434,92.12962962962963,109.11422,239.77656636414704,239.77656636414704,1.0
1190000,1.236434,90.48148148148148,108.2282,255.31220820215015,255.31220820215015,1.0
1195000,1.2364339,91.98148148148148,107.699455,243.21827805483784,243.21827805483784,1.0
1200000,1.2352235,93.39622641509433,106.311295,228.4723796462113,228.4723796462113,1.0
1205000,1.2342505,97.72549019607843,113.203674,272.3969382491766,272.3969382491766,1.0
1210000,1.2342507,95.34615384615384,114.97339,279.63685341064746,279.63685341064746,1.0
1215000,1.2342505,95.92156862745098,112.33315,276.42574613234575,276.42574613234575,1.0
1220000,1.232405,94.9423076923077,111.84001,244.79884950931256,244.79884950931256,1.0
1225000,1.2302506,95.42307692307692,110.66024,248.9454890031081,248.9454890031081,1.0
1230000,1.2302507,95.36538461538461,110.43358,236.71335656826312,236.71335656826312,1.0
1235000,1.2302506,95.5576923076923,116.577515,261.0889461407295,261.0889461407295,1.0
1240000,1.2282352,93.3076923076923,112.24717,224.60317453348412,224.60317453348412,1.0
1245000,1.2256584,95.3076923076923,113.07349,241.68476316562067,241.68476316562067,1.0
1250000,1.2256585,97.2156862745098,117.40018,260.1639061161116,260.1639061161116,1.0
1255000,1.2256585,95.51923076923077,114.64936,248.08790144553552,248.08790144553552,1.0
1260000,1.2246416,88.43636363636364,115.11916,225.10336177565836,225.10336177565836,1.0
1265000,1.2228639,97.07843137254902,119.89472,275.8414034983691,275.8414034983691,1.0
1270000,1.2228639,97.92156862745098,119.22098,263.3229640885895,263.3229640885895,1.0
1275000,1.2228638,99.0,118.97059,271.5395707321167,271.5395707321167,1.0
1280000,1.2214152,95.37254901960785,118.93588,260.3622214794159,260.3622214794159,1.0
1285000,1.2189302,95.82352941176471,123.707214,255.73756977156097,255.73756977156097,1.0
1290000,1.2189304,92.66666666666667,125.25042,280.8313701506014,280.8313701506014,1.0
1295000,1.2189304,93.0754716981132,119.574715,228.8557942228497,228.8557942228497,1.0
1300000,1.218014,96.7843137254902,127.385445,276.17973747440413,276.17973747440413,1.0
1305000,1.2157699,92.18867924528301,127.716835,256.3602736150777,256.3602736150777,1.0
1310000,1.2157699,97.13725490196079,130.7716,277.02951483633007,277.02951483633007,1.0
1315000,1.2157699,92.11320754716981,130.52304,274.8362938997881,274.8362938997881,1.0
1320000,1.2154733,92.48148148148148,127.08427,256.9988963118306,256.9988963118306,1.0
1325000,1.2144842,98.9,129.06831,264.2665804290771,264.2665804290771,1.0
1330000,1.2144841,98.84,134.04332,295.39608081817624,295.39608081817624,1.0
1335000,1.2144842,98.8,126.217606,242.48402938842773,242.48402938842773,1.0
1340000,1.2140738,94.53846153846153,133.07018,282.9996452331543,282.9996452331543,1.0
1345000,1.2118491,99.0,135.70406,294.17607177734374,294.17607177734374,1.0
1350000,1.2118491,93.88679245283019,135.06944,284.1873696615111,284.1873696615111,1.0
1355000,1.2118492,93.79245283018868,136.40245,279.0807440055991,279.0807440055991,1.0
1360000,1.2116171,94.13461538461539,135.85793,285.46721971951996,285.46721971951996,1.0
1365000,1.2092956,98.92,145.54388,300.5851249694824,300.5851249694824,1.0
1370000,1.2092956,95.96153846153847,140.58182,281.23727798461914,281.23727798461914,1.0
1375000,1.2092956,92.9245283018868,143.19661,277.0419574413659,277.0419574413659,1.0
1380000,1.2091537,92.4074074074074,130.7279,244.93626942457976,244.93626942457976,1.0
1385000,1.206866,94.0576923076923,143.94691,277.4620534823491,277.4620534823491,1.0
1390000,1.206866,99.0,144.13318,291.1218409729004,291.1218409729004,1.0
1395000,1.206866,95.5576923076923,143.01183,261.1453263759613,261.1453263759613,1.0
1400000,1.2067665,95.31481481481481,149.39725,298.11098902042096,298.11098902042096,1.0
1405000,1.2040582,97.06122448979592,152.97617,313.1468398337271,313.1468398337271,1.0
1410000,1.2040583,97.45098039215686,146.00697,275.64858769435506,275.64858769435506,1.0
1415000,1.2040583,95.82692307692308,144.62674,280.6231841444969,280.6231841444969,1.0
1420000,1.2040584,99.0,146.62225,285.0174177551269,285.0174177551269,1.0
1425000,1.2012315,97.46,154.77394,286.4296166229248,286.4296166229248,1.0
1430000,1.201076,92.07407407407408,146.06747,268.10456444157495,268.10456444157495,1.0
1435000,1.2010763,96.82352941176471,155.378,297.52699077830596,297.52699077830596,1.0
1440000,1.2010761,97.25490196078431,150.5319,263.64350502163757,263.64350502163757,1.0
1445000,1.1990948,92.73584905660377,157.00949,309.4836936806733,309.4836936806733,1.0
1450000,1.198784,98.50980392156863,157.06061,296.12335145239734,296.12335145239734,1.0
1455000,1.198784,97.17647058823529,152.23296,285.9008304371553,285.9008304371553,1.0
1460000,1.1987839,96.05882352941177,156.3374,272.87382518543916,272.87382518543916,1.0
1465000,1.197249,92.71698113207547,160.6901,273.36725945742626,273.36725945742626,1.0
1470000,1.1969174,91.44444444444444,157.13437,270.6585013513212,270.6585013513212,1.0
1475000,1.1969175,97.09803921568627,163.97804,301.61860477223115,301.61860477223115,1.0
1480000,1.1969175,94.43396226415095,156.72304,286.5959162442189,286.5959162442189,1.0
1485000,1.195151,92.05660377358491,160.12485,297.0731564602762,297.0731564602762,1.0
1490000,1.1946489,96.96153846153847,158.93643,275.3668373685617,275.3668373685617,1.0
1495000,1.1946489,91.5,162.6703,295.2144856452942,295.2144856452942,1.0
1500000,1.1946489,97.09803921568627,159.49626,307.12785522610534,307.12785522610534,1.0
1505000,1.1908373,96.76470588235294,163.46489,293.41739481570676,293.41739481570676,1.0
1510000,1.1893407,97.2156862745098,164.58412,294.53197441849056,294.53197441849056,1.0
1515000,1.1893407,95.80392156862744,170.08589,318.6187978959551,318.6187978959551,1.0
1520000,1.1893407,97.27450980392157,171.43321,314.1318315244188,314.1318315244188,1.0
1525000,1.1860602,97.19607843137256,169.8921,299.927883606331,299.927883606331,1.0
1530000,1.1839896,98.44,178.1335,327.43738082885744,327.43738082885744,1.0
1535000,1.1839896,97.47058823529412,174.23221,302.41898547901826,302.41898547901826,1.0
1540000,1.1839896,93.09433962264151,168.30054,286.4676136700612,286.4676136700612,1.0
1545000,1.1816912,99.0,175.48955,300.3735235595703,300.3735235595703,1.0
1550000,1.1800522,99.0,185.94023,331.07409729003905,331.07409729003905,1.0
1555000,1.1800522,97.13725490196079,176.55894,294.07980551439175,294.07980551439175,1.0
1560000,1.1800523,94.47169811320755,173.59021,283.5874176205329,283.5874176205329,1.0
1565000,1.1776797,90.85185185185185,170.44443,260.03866159695167,260.03866159695167,1.0
1570000,1.1754847,96.09615384615384,176.17783,274.21357948046466,274.21357948046466,1.0
1575000,1.1754845,99.0,184.71031,316.0187852478027,316.0187852478027,1.0
1580000,1.1754844,97.3,187.0915,317.69605800628665,317.69605800628665,1.0
1585000,1.1737556,95.42307692307692,188.2381,299.2040508343623,299.2040508343623,1.0
1590000,1.171759,97.05882352941177,192.59348,301.39345371021943,301.39345371021943,1.0
1595000,1.1717591,95.32692307692308,185.72504,283.14801208560283,283.14801208560283,1.0
1600000,1.171759,97.68627450980392,186.04967,274.34205941592944,274.34205941592944,1.0
1605000,1.1700864,99.0,192.7132,286.33718017578127,286.33718017578127,1.0
1610000,1.1677701,97.2,196.05399,304.8398026672064,304.8398026672064,1.0
1615000,1.16777,98.14,194.50084,285.62623107910156,285.62623107910156,1.0
1620000,1.16777,97.2156862745098,196.21501,293.6340623369404,293.6340623369404,1.0
1625000,1.1660173,97.17647058823529,196.86357,287.53381426194136,287.53381426194136,1.0
1630000,1.1624832,98.77551020408163,204.6875,309.03033935546875,309.03033935546875,1.0
1635000,1.1624832,97.19607843137256,204.00601,307.290759750441,307.290759750441,1.0
1640000,1.1624831,99.0,207.63017,311.38951736450196,311.38951736450196,1.0
1645000,1.1613643,95.4423076923077,204.27254,293.80996207090527,293.80996207090527,1.0
1650000,1.1587828,95.36538461538461,210.13768,315.190631545507,315.190631545507,1.0
