Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
190000,1.4220551,70.51428571428572,18.91235,53.79865772042956,53.79865772042956,1.0
195000,1.422055,66.71621621621621,18.676823,49.0286646147032,49.0286646147032,1.0
200000,1.4220551,67.79452054794521,18.790176,48.86458959644788,48.86458959644788,1.0
205000,1.422174,65.21333333333334,19.249748,47.70691686471303,47.70691686471303,1.0
210000,1.4225218,66.5,20.474205,49.99091827144494,49.99091827144494,1.0
215000,1.4225218,66.83783783783784,20.49777,49.14425904042012,49.14425904042012,1.0
220000,1.4225217,68.26388888888889,20.565386,50.47057535582118,50.47057535582118,1.0
225000,1.4230095,67.61643835616438,20.400576,50.9168786382022,50.9168786382022,1.0
230000,1.4254999,69.14084507042253,20.031673,51.46363284050579,51.46363284050579,1.0
235000,1.4255,64.77631578947368,19.956728,47.48008018418362,47.48008018418362,1.0
240000,1.4254999,63.61538461538461,19.961803,46.80364988018305,46.80364988018305,1.0
245000,1.4257652,64.9342105263158,20.569368,46.555697831668354,46.555697831668354,1.0
250000,1.427455,64.17105263157895,23.431868,46.482670209125466,46.482670209125466,1.0
255000,1.427455,69.0,23.501104,50.51722486151589,50.51722486151589,1.0
260000,1.4274551,64.75,23.559893,46.43414825671598,46.43414825671598,1.0
265000,1.4276046,67.58904109589041,23.878342,49.36953996142296,49.36953996142296,1.0
270000,1.4293518,68.56338028169014,27.04675,50.035275654054026,50.035275654054026,1.0
275000,1.4293518,65.77027027027027,27.156378,47.889591863950095,47.889591863950095,1.0
280000,1.4293518,66.39189189189189,27.15199,49.89755751474483,49.89755751474483,1.0
285000,1.4294739,66.50666666666666,27.18621,48.10941862415623,48.10941862415623,1.0
290000,1.4319848,69.55072463768116,28.003872,52.17931759861153,52.17931759861153,1.0
295000,1.4319847,68.91666666666667,28.037638,52.100060592095055,52.100060592095055,1.0
300000,1.4319847,67.10958904109589,28.181906,49.03369544466881,49.03369544466881,1.0
305000,1.4319847,67.13698630136986,28.095673,49.9706964541788,49.9706964541788,1.0
310000,1.4327388,69.53521126760563,28.22221,52.701195538043976,52.701195538043976,1.0
315000,1.4327564,68.0958904109589,28.307678,50.78993432815761,50.78993432815761,1.0
320000,1.4327564,68.04166666666667,28.49996,50.2258654501703,50.2258654501703,1.0
325000,1.4327564,67.21917808219177,28.596998,48.7307144550428,48.7307144550428,1.0
330000,1.4330531,69.80281690140845,29.430857,51.77973545185277,51.77973545185277,1.0
335000,1.4330817,64.78947368421052,29.883179,47.69159511045406,47.69159511045406,1.0
340000,1.4330817,66.10666666666667,29.656517,48.60365280310313,48.60365280310313,1.0
345000,1.4330819,65.74324324324324,29.958456,47.383761744241454,47.383761744241454,1.0
350000,1.4333534,66.52702702702703,30.368177,50.38567421726278,50.38567421726278,1.0
355000,1.4333925,68.43055555555556,30.346066,51.87394295467271,51.87394295467271,1.0
360000,1.4333925,66.08,30.708294,48.04530236721039,48.04530236721039,1.0
365000,1.4333926,66.66216216216216,30.81579,48.632191440543615,48.632191440543615,1.0
370000,1.434734,75.22727272727273,30.77437,64.60429228797103,64.60429228797103,1.0
375000,1.4350921,67.80555555555556,31.425812,51.24008856382635,51.24008856382635,1.0
380000,1.4350922,72.1470588235294,30.682066,57.0201814537463,57.0201814537463,1.0
385000,1.4350921,75.953125,30.634645,63.130171213299036,63.130171213299036,1.0
390000,1.4358556,68.0,30.333637,52.75187952877724,52.75187952877724,1.0
395000,1.4361609,69.9,29.420124,53.11925326074873,53.11925326074873,1.0
400000,1.4361612,73.07352941176471,29.332647,56.84213025692631,56.84213025692631,1.0
405000,1.436161,72.67647058823529,29.075129,56.47173979703118,56.47173979703118,1.0
410000,1.4371465,69.29577464788733,30.842175,53.61274061740284,53.61274061740284,1.0
415000,1.4375993,72.73134328358209,31.257364,60.13204060319592,60.13204060319592,1.0
420000,1.4375993,72.57352941176471,31.106575,56.82205568341648,56.82205568341648,1.0
425000,1.4375992,78.06349206349206,31.65793,85.30823861038874,85.30823861038874,1.0
430000,1.4390101,69.49122807017544,32.398308,52.305906475636,52.305906475636,1.0
435000,1.4395145,67.27118644067797,33.054478,47.02421085915323,47.02421085915323,1.0
440000,1.4395145,114.95,33.15173,196.38307649294535,196.38307649294535,1.0
445000,1.4395145,71.53623188405797,32.17175,55.81404953072037,55.81404953072037,1.0
450000,1.440365,69.67605633802818,32.868732,51.035065875926485,51.035065875926485,1.0
455000,1.4411204,72.70370370370371,33.857975,57.94645132179613,57.94645132179613,1.0
460000,1.4411203,102.48275862068965,33.967175,160.86249149051207,160.86249149051207,1.0
465000,1.4411203,67.54794520547945,33.2476,52.11498451886112,52.11498451886112,1.0
470000,1.4409283,75.47692307692307,32.3635,63.640445063664366,63.640445063664366,1.0
475000,1.4406921,71.52173913043478,31.957117,53.43654466193655,53.43654466193655,1.0
480000,1.4406921,68.86111111111111,31.989101,52.97793352603912,52.97793352603912,1.0
485000,1.4406921,77.5625,31.705074,65.63566228747368,65.63566228747368,1.0
490000,1.4408305,77.87301587301587,31.989107,66.73680768694196,66.73680768694196,1.0
495000,1.4410379,71.91176470588235,32.204453,54.73185148659874,54.73185148659874,1.0
500000,1.4410379,71.05714285714286,32.956703,55.79957584653582,55.79957584653582,1.0
505000,1.4410379,72.8955223880597,32.894306,57.71324932575226,57.71324932575226,1.0
510000,1.4412079,72.16176470588235,33.301994,61.921750110738415,61.921750110738415,1.0
515000,1.4415495,72.26470588235294,33.245865,58.77452168043922,58.77452168043922,1.0
520000,1.4415494,76.12307692307692,32.412495,62.012068961216855,62.012068961216855,1.0
525000,1.4415495,77.609375,32.64177,64.14033763855696,64.14033763855696,1.0
530000,1.4421076,72.32352941176471,32.459164,55.548613006577774,55.548613006577774,1.0
535000,1.4436162,78.28571428571429,32.48589,62.91454307238261,62.91454307238261,1.0
540000,1.4436163,83.50847457627118,31.574284,70.11197661545317,70.11197661545317,1.0
545000,1.4436163,83.66101694915254,31.69835,71.8239016492488,71.8239016492488,1.0
550000,1.4435552,82.16666666666667,33.06385,72.40406800111136,72.40406800111136,1.0
555000,1.4431881,81.49180327868852,35.661198,72.56978376771583,72.56978376771583,1.0
560000,1.4431882,77.16129032258064,34.87043,63.889221323861015,63.889221323861015,1.0
565000,1.4431881,79.6774193548387,35.167446,65.34973420635346,65.34973420635346,1.0
570000,1.4431089,80.20967741935483,35.560745,68.82276759993645,68.82276759993645,1.0
575000,1.4427977,78.2063492063492,37.675922,64.10727917391156,64.10727917391156,1.0
580000,1.4427975,82.85,36.90612,67.31888020833334,67.31888020833334,1.0
585000,1.4427974,84.58620689655173,37.509224,91.89077885705849,91.89077885705849,1.0
590000,1.4428312,81.9672131147541,36.602684,64.05730499595892,64.05730499595892,1.0
595000,1.4431461,97.07843137254902,38.856907,96.69634585754544,96.69634585754544,1.0
600000,1.4431462,86.14035087719299,38.572758,72.60107313122666,72.60107313122666,1.0
605000,1.4431461,85.53448275862068,38.776936,76.74096251047891,76.74096251047891,1.0
610000,1.4431075,110.4,38.961082,131.3168042315377,131.3168042315377,1.0
615000,1.4420773,101.64102564102564,35.732796,113.2261546697372,113.2261546697372,1.0
620000,1.4420772,190.70967741935485,38.37492,164.8408672501964,164.8408672501964,1.0
625000,1.4420773,101.1875,38.94608,240.40603759580728,240.40603759580728,1.0
630000,1.4420758,90.82608695652173,35.034824,79.87052191929384,79.87052191929384,1.0
635000,1.4422551,114.08823529411765,38.251545,142.78057920592173,142.78057920592173,1.0
640000,1.4422553,178.35897435897436,38.435017,295.6393297360494,295.6393297360494,1.0
645000,1.4422553,91.44444444444444,33.98364,88.62670682094715,88.62670682094715,1.0
650000,1.4422553,100.89795918367346,34.812992,113.59483569738816,113.59483569738816,1.0
655000,1.4419347,101.34693877551021,36.168266,104.1105631906159,104.1105631906159,1.0
660000,1.4418986,94.17307692307692,36.677185,89.53767837469394,89.53767837469394,1.0
665000,1.4418986,82.8,34.63547,66.13377400537333,66.13377400537333,1.0
670000,1.4418986,100.83673469387755,35.6361,106.94103931894108,106.94103931894108,1.0
675000,1.4417508,111.37777777777778,34.463898,106.45236436525981,106.45236436525981,1.0
680000,1.4417259,112.75,35.088028,124.52036744898015,124.52036744898015,1.0
685000,1.4417257,119.1219512195122,37.432354,150.77457814391067,150.77457814391067,1.0
690000,1.4417257,134.55263157894737,36.447906,139.7331243314241,139.7331243314241,1.0
695000,1.4429139,103.56,37.543713,88.76803301930427,88.76803301930427,1.0
700000,1.443111,111.27272727272727,40.5672,143.8941310933142,143.8941310933142,1.0
705000,1.4431111,130.7608695652174,39.353115,182.71539124457732,182.71539124457732,1.0
710000,1.4431111,94.7843137254902,37.745743,91.79773509969898,91.79773509969898,1.0
715000,1.4433678,112.52272727272727,40.04509,125.81463892893358,125.81463892893358,1.0
720000,1.4434669,102.91666666666667,40.37591,99.06793899337451,99.06793899337451,1.0
725000,1.4434669,101.3061224489796,40.222916,98.41640400399967,98.41640400399967,1.0
730000,1.443467,111.35555555555555,41.028446,110.2140651623408,110.2140651623408,1.0
735000,1.4438101,102.41666666666667,38.16129,95.4373066102465,95.4373066102465,1.0
740000,1.4439561,112.47727272727273,38.813427,122.13162438706918,122.13162438706918,1.0
745000,1.4439564,130.7,37.398277,124.89821887016296,124.89821887016296,1.0
750000,1.4439561,147.96875,46.536747,257.3409810811281,257.3409810811281,1.0
755000,1.4441699,132.83783783783784,38.6336,167.6543935215151,167.6543935215151,1.0
760000,1.4443133,120.17073170731707,37.35107,125.36004495620728,125.36004495620728,1.0
765000,1.4443132,117.18604651162791,37.46547,140.11035122705061,140.11035122705061,1.0
770000,1.4443133,116.70588235294117,39.25955,121.0900349336512,121.0900349336512,1.0
775000,1.4447744,115.76470588235294,40.494938,118.81616595212151,118.81616595212151,1.0
780000,1.4452341,182.31578947368422,43.10047,271.5254553493701,271.5254553493701,1.0
785000,1.4452341,136.0344827586207,45.053154,154.14754315080313,154.14754315080313,1.0
790000,1.4452341,124.28571428571429,41.790176,135.16947550243802,135.16947550243802,1.0
795000,1.4448348,209.90322580645162,48.59619,314.11636833221684,314.11636833221684,1.0
800000,1.4443781,98.0952380952381,42.646717,88.82093377229644,88.82093377229644,1.0
805000,1.4443781,159.54054054054055,45.39108,227.2936799010715,227.2936799010715,1.0
810000,1.444378,115.6046511627907,40.29684,126.29091977518658,126.29091977518658,1.0
815000,1.4440264,102.1875,39.775536,97.52742790430784,97.52742790430784,1.0
820000,1.4436195,106.44680851063829,41.96024,108.24339498611207,108.24339498611207,1.0
825000,1.4436196,113.47727272727273,43.37297,115.08007550510493,115.08007550510493,1.0
830000,1.4436195,122.22222222222223,45.052284,127.67524502728436,127.67524502728436,1.0
835000,1.4437534,161.91176470588235,46.163296,116.70447933312619,116.70447933312619,1.0
840000,1.4440677,119.46341463414635,49.273495,235.3860482064689,235.3860482064689,1.0
845000,1.4440678,119.73809523809524,45.95512,117.5135783467974,117.5135783467974,1.0
850000,1.4440677,115.18604651162791,49.11663,121.51616566680198,121.51616566680198,1.0
855000,1.4441143,115.6046511627907,47.15262,120.77125219411629,120.77125219411629,1.0
860000,1.4441824,142.65714285714284,48.896465,162.9733137539455,162.9733137539455,1.0
865000,1.4441822,138.9142857142857,48.349937,176.33281207765853,176.33281207765853,1.0
870000,1.4441823,138.27777777777777,49.586304,157.16004700627593,157.16004700627593,1.0
875000,1.4441535,120.85714285714286,50.23416,119.83543269123349,119.83543269123349,1.0
880000,1.4441178,153.0625,58.650635,199.184036411345,199.184036411345,1.0
885000,1.4441175,133.43243243243242,56.3649,153.76506943316073,153.76506943316073,1.0
890000,1.4441175,117.11627906976744,54.648052,127.56715517543083,127.56715517543083,1.0
895000,1.4441813,127.07692307692308,55.79549,138.66049127395337,138.66049127395337,1.0
900000,1.4443929,114.25581395348837,50.476,115.23606599208921,115.23606599208921,1.0
905000,1.4443929,126.2258064516129,55.338158,128.1689618095275,128.1689618095275,1.0
910000,1.4443929,111.92592592592592,61.113808,126.6914970168361,126.6914970168361,1.0
915000,1.4443917,149.72413793103448,56.69729,214.93476386581148,214.93476386581148,1.0
920000,1.4447393,318.04761904761904,73.641045,645.7980181954124,645.7980181954124,1.0
925000,1.4447393,137.82142857142858,65.93615,179.44446150745665,179.44446150745665,1.0
930000,1.4447393,146.77777777777777,65.745224,206.1808525721232,206.1808525721232,1.0
935000,1.4446954,249.85714285714286,63.512363,508.6065237101387,508.6065237101387,1.0
940000,1.4431313,169.21052631578948,72.43924,194.60009388923646,194.60009388923646,1.0
945000,1.4431312,192.40740740740742,68.3437,256.62397215984487,256.62397215984487,1.0
950000,1.4431313,261.6363636363636,69.36329,471.9408684318716,471.9408684318716,1.0
955000,1.4426842,217.9090909090909,69.99824,311.5014429092407,311.5014429092407,1.0
960000,1.4396323,258.5416666666667,75.95111,557.2385341475407,557.2385341475407,1.0
965000,1.4396324,128.12820512820514,58.619114,137.46093176878415,137.46093176878415,1.0
970000,1.4396324,123.375,57.662445,136.4424041032791,136.4424041032791,1.0
975000,1.4396325,126.94871794871794,55.45069,129.69960640638303,129.69960640638303,1.0
980000,1.4383518,126.84615384615384,54.367706,126.2461298306783,126.2461298306783,1.0
985000,1.4383134,127.76923076923077,58.63842,145.09636953549509,145.09636953549509,1.0
990000,1.4383134,151.63636363636363,56.576252,187.66225715117022,187.66225715117022,1.0
995000,1.4383134,127.15384615384616,55.37118,136.61604590599353,136.61604590599353,1.0
1000000,1.4376423,141.28571428571428,56.058647,145.58874105725968,145.58874105725968,1.0
1005000,1.4375819,164.13333333333333,60.793518,211.15840276082358,211.15840276082358,1.0
1010000,1.4375819,132.75675675675674,54.325222,152.88186990892564,152.88186990892564,1.0
1015000,1.4375819,146.0,61.16018,194.8765771353946,194.8765771353946,1.0
1020000,1.4376044,212.16666666666666,71.463936,265.7381590604782,265.7381590604782,1.0
1025000,1.4376214,203.04761904761904,72.31591,235.60519912129357,235.60519912129357,1.0
1030000,1.4376215,229.12,83.27937,407.5821490287781,407.5821490287781,1.0
1035000,1.4376214,212.04347826086956,68.40472,290.298944224482,290.298944224482,1.0
1040000,1.4359987,203.12,68.11321,246.3980700111389,246.3980700111389,1.0
1045000,1.4354132,189.85714285714286,70.46911,215.02724860395705,215.02724860395705,1.0
1050000,1.4354132,157.06896551724137,66.97767,200.0088085881595,200.0088085881595,1.0
1055000,1.4354131,245.55,83.024124,385.38102746009827,385.38102746009827,1.0
1060000,1.434132,219.95652173913044,67.80032,238.30792848960212,238.30792848960212,1.0
1065000,1.433394,262.57894736842104,75.2137,429.74084151418583,429.74084151418583,1.0
1070000,1.4333938,196.36363636363637,67.73847,219.48947822011036,219.48947822011036,1.0
1075000,1.433394,310.3333333333333,80.45821,301.5701265896068,301.5701265896068,1.0
1080000,1.4328488,220.7826086956522,73.41203,442.7935026002967,442.7935026002967,1.0
1085000,1.4324151,276.85,77.75899,324.1783985137939,324.1783985137939,1.0
1090000,1.4324152,209.8095238095238,78.923325,324.8078738791602,324.8078738791602,1.0
1095000,1.4324151,291.6470588235294,86.26652,387.2237809125115,387.2237809125115,1.0
1100000,1.4313759,180.46428571428572,70.00196,209.1869717666081,209.1869717666081,1.0
1105000,1.430505,206.54166666666666,70.6079,234.3618407174945,234.3618407174945,1.0
1110000,1.430505,223.89473684210526,71.8378,207.02704474800512,207.02704474800512,1.0
1115000,1.430505,187.04166666666666,75.27468,292.4089953279495,292.4089953279495,1.0
1120000,1.4298251,363.29411764705884,86.69569,643.8100553750992,643.8100553750992,1.0
1125000,1.429145,216.30434782608697,63.726208,210.12620919683704,210.12620919683704,1.0
1130000,1.4291452,247.05,71.78471,320.21710720062254,320.21710720062254,1.0
1135000,1.429145,252.375,65.613335,276.91593132299533,276.91593132299533,1.0
1140000,1.4291925,283.44444444444446,75.46081,306.631939831902,306.631939831902,1.0
1145000,1.4292707,346.94117647058823,85.68656,458.22627995995913,458.22627995995913,1.0
1150000,1.429271,275.0,87.56992,463.84149461133137,463.84149461133137,1.0
1155000,1.4292707,281.72222222222223,65.408,344.9855020377371,344.9855020377371,1.0
1160000,1.4295055,599.0,90.08629,841.8709724426269,841.8709724426269,1.0
1165000,1.4306277,292.1764705882353,81.32643,437.4326157850378,437.4326157850378,1.0
1170000,1.4306277,280.72222222222223,73.5489,306.3886076344384,306.3886076344384,1.0
1175000,1.4306277,286.52941176470586,66.89358,316.3840938596164,316.3840938596164,1.0
1180000,1.4311575,220.16666666666666,68.028076,215.6826058626175,215.6826058626175,1.0
1185000,1.4322157,424.72727272727275,112.505035,655.5985371416265,655.5985371416265,1.0
1190000,1.4322156,353.2857142857143,87.25953,437.2044173649379,437.2044173649379,1.0
1195000,1.4322157,309.06666666666666,88.67258,395.0952897965908,395.0952897965908,1.0
1200000,1.4320519,616.2222222222222,126.04898,1072.8333562016487,1072.8333562016487,1.0
1205000,1.4312426,408.53846153846155,91.655464,622.8669703556941,622.8669703556941,1.0
1210000,1.4312428,497.6666666666667,109.19887,832.0872604317135,832.0872604317135,1.0
1215000,1.4312428,276.3888888888889,68.12922,272.77800856696234,272.77800856696234,1.0
1220000,1.4311627,318.4736842105263,88.798004,330.81540926297504,330.81540926297504,1.0
1225000,1.428706,178.28571428571428,65.141045,261.75634426540796,261.75634426540796,1.0
1230000,1.428706,983.7142857142857,66.84273,876.0112899144491,876.0112899144491,1.0
1235000,1.428706,720.375,64.09305,474.1994993686676,474.1994993686676,1.0
1240000,1.4287059,460.7142857142857,70.64905,526.787600517273,526.787600517273,1.0
1245000,1.4273902,776.6666666666666,64.402435,637.0116389095783,637.0116389095783,1.0
1250000,1.4273368,690.8571428571429,102.300156,799.4052134241376,799.4052134241376,1.0
1255000,1.4273368,292.90909090909093,78.0193,303.9171513860876,303.9171513860876,1.0
1260000,1.4273369,692.3333333333334,52.541786,463.4514838755131,463.4514838755131,1.0
1265000,1.4264547,1110.8,64.06152,964.0686904907227,964.0686904907227,1.0
1270000,1.4263957,1034.0,59.70552,828.4603373209635,828.4603373209635,1.0
1275000,1.4263955,1067.75,77.256546,728.9468765258789,728.9468765258789,1.0
1280000,1.4263955,1161.142857142857,70.924515,945.7972273145404,945.7972273145404,1.0
1285000,1.4263897,None,110.20021,1417.658203125,1417.658203125,1.0
1290000,1.4263878,1893.0,113.077736,3686.7574462890625,3686.7574462890625,1.0
1295000,1.4263877,2336.5,87.59521,1745.071964263916,1745.071964263916,1.0
1300000,1.4263879,None,86.95426,None,None,1.0
1305000,1.4262086,2806.0,98.57031,2699.4231567382812,2699.4231567382812,1.0
1310000,1.4257458,4276.0,84.37216,4802.627960205078,4802.627960205078,1.0
1315000,1.4257457,6212.0,79.70075,4639.422027587891,4639.422027587891,1.0
1320000,1.4257458,2404.0,91.07953,2024.685073852539,2024.685073852539,1.0
1325000,1.426154,None,88.609085,None,None,1.0
1330000,1.4265327,None,91.59202,None,None,1.0
